provincia,date,Ocupacion_finde,Ocupacion_Parcelas,Establecimientos,Parcelas,Plazas,Parcelas_Ocupadas,Personal,empleados_por_establecimiento,empleados_por_parcela,parcelas_por_establecimiento,dias_mes,ocupacion_real
25 Lleida,2017-01-01,,,18.0,3033.0,7903.0,37170.0,63.0,3.5,0.020771513353115726,168.5,31,0.3953288025270413
25 Lleida,2017-02-01,,,21.0,3843.0,10379.0,43862.0,80.0,3.8095238095238093,0.020817069997397866,183.0,28,0.407624251886547
25 Lleida,2017-03-01,,,22.0,3837.0,9814.0,43915.0,78.0,3.5454545454545454,0.020328381548084442,174.4090909090909,31,0.36919804618863866
25 Lleida,2017-04-01,,,40.0,6349.0,17404.0,61109.0,145.0,3.625,0.022838242242872894,158.725,30,0.3208326770620045
25 Lleida,2017-05-01,,,40.0,6225.0,17113.0,58980.0,129.0,3.225,0.02072289156626506,155.625,31,0.3056354450058298
25 Lleida,2017-06-01,,,45.0,6599.0,18316.0,63682.0,168.0,3.7333333333333334,0.02545840278830126,146.64444444444445,30,0.3216750012628176
25 Lleida,2017-07-01,,,58.0,7762.0,20629.0,88679.0,275.0,4.741379310344827,0.03542901314094306,133.82758620689654,31,0.3685406986892304
25 Lleida,2017-08-01,,,59.0,7824.0,20804.0,116345.0,299.0,5.067796610169491,0.03821574642126789,132.61016949152543,31,0.47968616003694176
25 Lleida,2017-09-01,,,46.0,6509.0,17718.0,64527.0,170.0,3.6956521739130435,0.026117683207866033,141.5,30,0.3304501459517591
25 Lleida,2017-10-01,,,29.0,4281.0,12147.0,50451.0,95.0,3.2758620689655173,0.02219107685120299,147.6206896551724,31,0.380156882247892
25 Lleida,2017-11-01,,,20.0,3336.0,9077.0,45514.0,78.0,3.9,0.023381294964028777,166.8,30,0.4547761790567546
25 Lleida,2017-12-01,,,21.0,3302.0,9227.0,44168.0,64.0,3.0476190476190474,0.019382192610539067,157.23809523809524,31,0.4314882475918798
25 Lleida,2018-01-01,,,17.0,3134.0,8192.0,38745.0,66.0,3.8823529411764706,0.021059349074664963,184.35294117647058,31,0.3987998435473578
25 Lleida,2018-02-01,,,19.0,3567.0,9353.0,41783.0,77.0,4.052631578947368,0.021586767591813848,187.73684210526315,28,0.41834875245304176
25 Lleida,2018-03-01,,,25.0,4360.0,11509.0,49783.0,87.0,3.48,0.019954128440366974,174.4,31,0.36832642793725956
25 Lleida,2018-04-01,,,38.0,6029.0,16543.0,60973.0,125.0,3.289473684210526,0.020733123237684524,158.6578947368421,30,0.3371095261790236
25 Lleida,2018-05-01,,,37.0,5925.0,16254.0,60724.0,122.0,3.2972972972972974,0.020590717299578058,160.13513513513513,31,0.3306056893970328
25 Lleida,2018-06-01,,,46.0,6688.0,18230.0,65069.0,174.0,3.782608695652174,0.026016746411483254,145.3913043478261,30,0.32430721690590114
25 Lleida,2018-07-01,,,59.0,7758.0,20999.0,93222.0,268.0,4.5423728813559325,0.034544985821087906,131.4915254237288,31,0.3876206870743208
25 Lleida,2018-08-01,,,59.0,7758.0,20999.0,123102.0,318.0,5.389830508474576,0.040989945862335654,131.4915254237288,31,0.5118628845146321
25 Lleida,2018-09-01,,,47.0,6569.0,17853.0,69892.0,194.0,4.127659574468085,0.02953265337189831,139.7659574468085,30,0.3546557060942812
25 Lleida,2018-10-01,,,30.0,4579.0,12686.0,55314.0,121.0,4.033333333333333,0.02642498362087792,152.63333333333333,31,0.3896751650240579
25 Lleida,2018-11-01,,,20.0,3434.0,9232.0,45671.0,98.0,4.9,0.028538147932440302,171.7,30,0.44332168510968745
25 Lleida,2018-12-01,,,20.0,3239.0,8987.0,43624.0,75.0,3.75,0.02315529484408768,161.95,31,0.43446304614128217
25 Lleida,2019-01-01,,,15.0,2784.0,7294.0,2784.0,77.0,5.133333333333334,0.027658045977011495,185.6,31,0.03225806451612903
25 Lleida,2019-02-01,,,18.0,3477.0,9078.0,3477.0,95.0,5.277777777777778,0.0273224043715847,193.16666666666666,28,0.03571428571428571
25 Lleida,2019-03-01,,,19.0,3476.0,9137.0,3476.0,93.0,4.894736842105263,0.026754890678941313,182.94736842105263,31,0.03225806451612903
25 Lleida,2019-04-01,,,36.0,5953.0,16393.0,5953.0,147.0,4.083333333333333,0.02469343188308416,165.36111111111111,30,0.03333333333333333
25 Lleida,2019-05-01,,,39.0,5965.0,16454.0,5965.0,148.0,3.7948717948717947,0.024811399832355408,152.94871794871796,31,0.03225806451612903
25 Lleida,2019-06-01,,,45.0,6496.0,17968.0,6496.0,195.0,4.333333333333333,0.030018472906403942,144.35555555555555,30,0.03333333333333333
25 Lleida,2019-07-01,,39.0,58.0,7687.0,21064.0,7687.0,290.0,5.0,0.037726030961363344,132.5344827586207,31,0.03225806451612903
25 Lleida,2019-08-01,,,59.0,7747.0,21234.0,7747.0,299.0,5.067796610169491,0.03859558538789209,131.3050847457627,31,0.03225806451612903
25 Lleida,2019-09-01,,,50.0,6848.0,18977.0,6848.0,183.0,3.66,0.026723130841121497,136.96,30,0.03333333333333333
25 Lleida,2019-10-01,,,31.0,4758.0,13252.0,4758.0,114.0,3.6774193548387095,0.02395964691046658,153.48387096774192,31,0.03225806451612903
25 Lleida,2019-11-01,,,20.0,3357.0,9069.0,3357.0,90.0,4.5,0.02680965147453083,167.85,30,0.03333333333333333
25 Lleida,2019-12-01,,,20.0,3094.0,8660.0,3094.0,73.0,3.65,0.02359405300581771,154.7,31,0.03225806451612903
25 Lleida,2020-01-01,,,14.0,2455.0,6462.0,34594.0,69.0,4.928571428571429,0.02810590631364562,175.35714285714286,31,0.4545562052427567
25 Lleida,2020-02-01,,,19.0,3591.0,9304.0,46947.0,98.0,5.157894736842105,0.02729044834307992,189.0,29,0.4508109353844381
25 Lleida,2020-03-01,,,8.0,1221.0,3147.0,15818.0,22.0,2.75,0.018018018018018018,152.625,31,0.4179017727404824
25 Lleida,2020-04-01,,0.0,0.0,0.0,,,0.0,,,,30,
25 Lleida,2020-06-01,,,16.0,2384.0,6749.0,22446.0,51.0,3.1875,0.02139261744966443,149.0,30,0.3138422818791946
25 Lleida,2020-07-01,,,54.0,7373.0,20722.0,87311.0,264.0,4.888888888888889,0.03580632035806321,136.53703703703704,31,0.38199971123935195
25 Lleida,2020-08-01,,,57.0,7675.0,21424.0,127710.0,303.0,5.315789473684211,0.039478827361563516,134.64912280701753,31,0.5367657875380898
25 Lleida,2020-09-01,,,43.0,5993.0,17274.0,62914.0,181.0,4.209302325581396,0.030201902219255797,139.37209302325581,30,0.34993047444240505
25 Lleida,2020-10-01,,,28.0,4121.0,12078.0,51830.0,108.0,3.857142857142857,0.02620723125454987,147.17857142857142,31,0.40571110989346465
25 Lleida,2020-11-01,,,13.0,2220.0,6452.0,34379.0,62.0,4.769230769230769,0.027927927927927927,170.76923076923077,30,0.5162012012012012
25 Lleida,2020-12-01,,,15.0,2322.0,6705.0,32590.0,49.0,3.2666666666666666,0.021102497846683894,154.8,31,0.4527520769081159
25 Lleida,2021-01-01,,,12.0,2096.0,5737.0,27433.0,48.0,4.0,0.022900763358778626,174.66666666666666,31,0.42220204383156856
25 Lleida,2021-02-01,,,12.0,2161.0,5842.0,25609.0,49.0,4.083333333333333,0.022674687644608976,180.08333333333334,28,0.4232332914655913
25 Lleida,2021-03-01,,,17.0,2869.0,7930.0,33929.0,86.0,5.0588235294117645,0.02997560125479261,168.76470588235293,31,0.38148618716198746
25 Lleida,2021-04-01,,,27.0,4459.0,12778.0,45073.0,93.0,3.4444444444444446,0.02085669432608208,165.14814814814815,30,0.3369440083725798
25 Lleida,2021-05-01,,,33.0,5345.0,15583.0,60855.0,132.0,4.0,0.02469597754911132,161.96969696969697,31,0.36727119104378525
25 Lleida,2021-06-01,,,44.0,6244.0,18129.0,67152.0,177.0,4.0227272727272725,0.0283472133247918,141.9090909090909,30,0.35848814862267775
25 Lleida,2021-07-01,,,57.0,7714.0,21816.0,105560.0,306.0,5.368421052631579,0.039668135856883585,135.33333333333334,31,0.44142614601018676
25 Lleida,2021-08-01,,,57.0,7576.0,21355.0,137645.0,345.0,6.052631578947368,0.04553854276663147,132.91228070175438,31,0.5860825356814389
25 Lleida,2021-09-01,,,46.0,6563.0,18920.0,72686.0,199.0,4.326086956521739,0.030321499314337957,142.67391304347825,30,0.3691706028747016
25 Lleida,2021-10-01,,,29.0,4929.0,14045.0,65221.0,191.0,6.586206896551724,0.03875025360113613,169.9655172413793,31,0.4268417987028711
25 Lleida,2021-11-01,,,17.0,3389.0,9253.0,49500.0,102.0,6.0,0.030097373856594865,199.35294117647058,30,0.4868692829743287
25 Lleida,2021-12-01,,,21.0,3621.0,10192.0,50950.0,91.0,4.333333333333333,0.025131179232256284,172.42857142857142,31,0.45389350651664573
25 Lleida,2022-01-01,,,19.0,3533.0,9699.0,47807.0,106.0,5.578947368421052,0.03000283045570337,185.94736842105263,31,0.4365019219707276
25 Lleida,2022-02-01,,,22.0,3895.0,10600.0,46990.0,114.0,5.181818181818182,0.02926829268292683,177.04545454545453,28,0.43086374472767286
25 Lleida,2022-03-01,42.0,,24.0,4372.0,12042.0,55800.0,119.0,4.958333333333333,0.027218664226898445,182.16666666666666,31,0.41171088746569073
25 Lleida,2022-04-01,,,35.0,5870.0,16651.0,66938.0,164.0,4.685714285714286,0.027938671209540033,167.71428571428572,30,0.38011357183418515
25 Lleida,2022-05-01,,,35.0,5854.0,16549.0,71209.0,161.0,4.6,0.02750256235052955,167.25714285714287,31,0.3923922986212901
25 Lleida,2022-06-01,,41.0,46.0,6605.0,18697.0,81239.0,218.0,4.739130434782608,0.03300529901589705,143.58695652173913,30,0.40998738329548323
25 Lleida,2022-07-01,,,59.0,7765.0,21807.0,113668.0,354.0,6.0,0.04558918222794591,131.61016949152543,31,0.47220987474814613
25 Lleida,2022-08-01,,,59.0,7766.0,21809.0,137057.0,374.0,6.338983050847458,0.04815864022662889,131.6271186440678,31,0.569301255264885
25 Lleida,2022-09-01,,,48.0,6769.0,19191.0,76864.0,242.0,5.041666666666667,0.03575121879154971,141.02083333333334,30,0.37850987344265524
25 Lleida,2022-10-01,,,30.0,4933.0,14060.0,65438.0,161.0,5.366666666666666,0.03263734036083519,164.43333333333334,31,0.4279147021703733
25 Lleida,2022-11-01,,,19.0,3216.0,8648.0,42466.0,105.0,5.526315789473684,0.03264925373134328,169.26315789473685,30,0.44015339966832506
25 Lleida,2022-12-01,,,21.0,3605.0,10178.0,52395.0,95.0,4.523809523809524,0.026352288488210817,171.66666666666666,31,0.4688380833072346
25 Lleida,2023-01-01,,,20.0,3375.0,9151.0,42986.0,109.0,5.45,0.032296296296296295,168.75,31,0.410857825567503
25 Lleida,2023-02-01,,,22.0,3790.0,10267.0,44421.0,120.0,5.454545454545454,0.0316622691292876,172.27272727272728,28,0.4185921598190728
25 Lleida,2023-03-01,,,23.0,4095.0,11275.0,53773.0,129.0,5.608695652173913,0.0315018315018315,178.04347826086956,31,0.4235928945606365
25 Lleida,2023-04-01,,,39.0,5995.0,17023.0,64480.0,179.0,4.589743589743589,0.029858215179316097,153.71794871794873,30,0.35852098971365026
25 Lleida,2023-05-01,,,40.0,6128.0,17531.0,65163.0,174.0,4.35,0.02839425587467363,153.2,31,0.3430209298408153
25 Lleida,2023-06-01,,,49.0,6788.0,19317.0,74750.0,241.0,4.918367346938775,0.03550383028874484,138.53061224489795,30,0.3670693380475349
25 Lleida,2023-07-01,,,58.0,7727.0,21752.0,102747.0,324.0,5.586206896551724,0.04193089167852983,133.22413793103448,31,0.4289399967437181
25 Lleida,2023-08-01,,,58.0,7738.0,21810.0,133285.0,359.0,6.189655172413793,0.04639441716205738,133.41379310344828,31,0.5556366152794338
25 Lleida,2023-09-01,,,47.0,6509.0,18490.0,71046.0,215.0,4.574468085106383,0.033031187586418806,138.48936170212767,30,0.36383469042863725
25 Lleida,2023-10-01,,,28.0,4458.0,12825.0,62956.0,128.0,4.571428571428571,0.028712427097353072,159.21428571428572,31,0.455549284360121
25 Lleida,2023-11-01,,,19.0,3232.0,8829.0,37697.0,101.0,5.315789473684211,0.03125,170.10526315789474,30,0.3887891914191419
25 Lleida,2023-12-01,,,20.0,3374.0,9479.0,49923.0,93.0,4.65,0.02756372258446947,168.7,31,0.47730271334875807
25 Lleida,2024-01-01,,,18.0,2892.0,7843.0,37687.0,89.0,4.944444444444445,0.030774550484094054,160.66666666666666,31,0.4203698746263329
25 Lleida,2024-02-01,,,20.0,3471.0,9325.0,41670.0,101.0,5.05,0.02909824258138865,173.55,29,0.4139719250141567
25 Lleida,2024-03-01,,,28.0,4565.0,12520.0,54659.0,129.0,4.607142857142857,0.028258488499452356,163.03571428571428,31,0.3862417411581811
25 Lleida,2024-04-01,,,34.0,5043.0,14523.0,46957.0,136.0,4.0,0.02696807455879437,148.3235294117647,30,0.3103774208473792
25 Lleida,2024-05-01,,,36.0,5567.0,16189.0,63233.0,154.0,4.277777777777778,0.02766301419076702,154.63888888888889,31,0.3664045614421389
25 Lleida,2024-06-01,,,47.0,6428.0,18546.0,75932.0,220.0,4.680851063829787,0.03422526446795271,136.7659574468085,30,0.3937564820576644
25 Lleida,2024-07-01,,,58.0,7649.0,21715.0,106624.0,371.0,6.396551724137931,0.04850307229703229,131.8793103448276,31,0.4496645144421156
25 Lleida,2024-08-01,,,58.0,7673.0,21728.0,132866.0,419.0,7.224137931034483,0.054607063729962206,132.29310344827587,31,0.558582040922716
25 Lleida,2024-09-01,,,45.0,6346.0,18117.0,75403.0,210.0,4.666666666666667,0.03309171131421368,141.0222222222222,30,0.39606576321042125
25 Lleida,2024-10-01,,,27.0,4466.0,12888.0,58014.0,128.0,4.7407407407407405,0.028660994178235557,165.40740740740742,31,0.41903702526616876
25 Lleida,2024-11-01,,,17.0,2723.0,7679.0,36380.0,80.0,4.705882352941177,0.029379360998898273,160.1764705882353,30,0.445342147141633
25 Lleida,2024-12-01,,,21.0,3357.0,9658.0,43515.0,87.0,4.142857142857143,0.025915996425379804,159.85714285714286,31,0.4181440802559889
25 Lleida,2025-01-01,,,18.0,2886.0,7893.0,29929.0,89.0,4.944444444444445,0.030838530838530838,160.33333333333334,31,0.33452931840028616
25 Lleida,2025-02-01,,,21.0,3486.0,9347.0,38686.0,96.0,4.571428571428571,0.027538726333907058,166.0,28,0.39634046389640193
25 Lleida,2025-03-01,,,22.0,3757.0,10479.0,46760.0,102.0,4.636363636363637,0.027149321266968326,170.77272727272728,31,0.4014871165222767
25 Lleida,2025-04-01,,,34.0,5191.0,14949.0,56588.0,149.0,4.382352941176471,0.028703525332305913,152.6764705882353,30,0.3633725036922879
25 Lleida,2025-05-01,,,37.0,5596.0,15958.0,58972.0,155.0,4.1891891891891895,0.027698355968548964,151.24324324324326,31,0.33994327745624753
25 Lleida,2025-06-01,,,47.0,6371.0,18537.0,68589.0,250.0,5.319148936170213,0.03924030764401193,135.5531914893617,30,0.3588604614660179
25 Lleida,2025-07-01,,,57.0,7551.0,21464.0,94655.0,341.0,5.982456140350878,0.04515958151238247,132.47368421052633,31,0.40436857327164527
25 Lleida,2025-08-01,,,58.0,7572.0,21691.0,120636.0,375.0,6.4655172413793105,0.04952456418383518,130.55172413793105,31,0.5139307806349369
25 Lleida,2025-09-01,,,44.0,5925.0,17324.0,60217.0,205.0,4.659090909090909,0.03459915611814346,134.6590909090909,30,0.3387735583684951
25 Lleida,2025-10-01,,,25.0,3668.0,10543.0,49221.0,108.0,4.32,0.029443838604143947,146.72,31,0.4328719175431808
25 Lleida,2025-11-01,,,18.0,2953.0,7871.0,38055.0,91.0,5.055555555555555,0.030816119200812734,164.05555555555554,30,0.429563156112428
25 Lleida,2025-12-01,,,22.0,3541.0,10249.0,45739.0,108.0,4.909090909090909,0.030499858796950014,160.95454545454547,31,0.41667653569704205
"26 Rioja, La",2017-01-01,,,4.0,1521.0,4868.0,30146.0,30.0,7.5,0.01972386587771203,380.25,31,0.6393501728489321
"26 Rioja, La",2017-02-01,,,7.0,2291.0,7480.0,38040.0,48.0,6.857142857142857,0.020951549541684853,327.2857142857143,28,0.5930036789923302
"26 Rioja, La",2017-03-01,,,7.0,2291.0,7480.0,41466.0,52.0,7.428571428571429,0.022697512003491925,327.2857142857143,31,0.5838554793652582
"26 Rioja, La",2017-04-01,,,9.0,2449.0,8091.0,47673.0,65.0,7.222222222222222,0.026541445487954268,272.1111111111111,30,0.6488770926908942
"26 Rioja, La",2017-05-01,,,9.0,2449.0,8091.0,45744.0,67.0,7.444444444444445,0.02735810534912209,272.1111111111111,31,0.6025369143429181
"26 Rioja, La",2017-06-01,,,9.0,2449.0,8091.0,49346.0,74.0,8.222222222222221,0.030216414863209473,272.1111111111111,30,0.6716482918197904
"26 Rioja, La",2017-07-01,,,9.0,2458.0,8091.0,52084.0,95.0,10.555555555555555,0.038649308380797394,273.1111111111111,31,0.6835350009186593
"26 Rioja, La",2017-08-01,,,9.0,2458.0,8091.0,56603.0,99.0,11.0,0.0402766476810415,273.1111111111111,31,0.7428410194493293
"26 Rioja, La",2017-09-01,,,8.0,2431.0,7991.0,45075.0,82.0,10.25,0.0337309749074455,303.875,30,0.6180584121760593
"26 Rioja, La",2017-10-01,,,8.0,2418.0,7941.0,46583.0,69.0,8.625,0.028535980148883373,302.25,31,0.621454681288188
"26 Rioja, La",2017-11-01,,,7.0,2299.0,7488.0,41506.0,56.0,8.0,0.02435841670291431,328.42857142857144,30,0.6017978831375961
"26 Rioja, La",2017-12-01,,,4.0,1505.0,4833.0,29630.0,31.0,7.75,0.020598006644518274,376.25,31,0.6350873432643875
"26 Rioja, La",2018-01-01,,,4.0,1554.0,5029.0,28936.0,35.0,8.75,0.02252252252252252,388.5,31,0.6006559554946652
"26 Rioja, La",2018-02-01,,,7.0,2299.0,7488.0,37213.0,53.0,7.571428571428571,0.023053501522401043,328.42857142857144,28,0.578092959671907
"26 Rioja, La",2018-03-01,,,7.0,2299.0,7488.0,42554.0,62.0,8.857142857142858,0.026968247063940843,328.42857142857144,31,0.5970898988339951
"26 Rioja, La",2018-04-01,,,9.0,2459.0,8091.0,43120.0,68.0,7.555555555555555,0.027653517690117934,273.22222222222223,30,0.5845194523519046
"26 Rioja, La",2018-05-01,,,9.0,2459.0,8091.0,43683.0,64.0,7.111111111111111,0.026026840178934526,273.22222222222223,31,0.5730496267824581
"26 Rioja, La",2018-06-01,,,9.0,2459.0,8091.0,45662.0,72.0,8.0,0.029280195201301342,273.22222222222223,30,0.6189779042971397
"26 Rioja, La",2018-07-01,,,9.0,2443.0,8035.0,49799.0,88.0,9.777777777777779,0.036021285304952924,271.44444444444446,31,0.6575601125004952
"26 Rioja, La",2018-08-01,,,9.0,2462.0,8091.0,57367.0,95.0,10.555555555555555,0.03858651502843217,273.55555555555554,31,0.7516443489426378
"26 Rioja, La",2018-09-01,,,8.0,2435.0,7991.0,45318.0,77.0,9.625,0.03162217659137577,304.375,30,0.6203696098562629
"26 Rioja, La",2018-10-01,,,8.0,2422.0,7941.0,47028.0,63.0,7.875,0.02601156069364162,302.75,31,0.6263551849977358
"26 Rioja, La",2018-11-01,,,7.0,2292.0,7444.0,41838.0,53.0,7.571428571428571,0.0231239092495637,327.42857142857144,30,0.6084642233856894
"26 Rioja, La",2018-12-01,,,4.0,1443.0,4570.0,31230.0,30.0,7.5,0.02079002079002079,360.75,31,0.6981423110455368
"26 Rioja, La",2019-01-01,,,4.0,1583.0,5121.0,1583.0,33.0,8.25,0.020846493998736577,395.75,31,0.03225806451612903
"26 Rioja, La",2019-02-01,,,6.0,2185.0,7195.0,2185.0,50.0,8.333333333333334,0.02288329519450801,364.1666666666667,28,0.03571428571428571
"26 Rioja, La",2019-03-01,,,6.0,2164.0,7141.0,2164.0,53.0,8.833333333333334,0.024491682070240297,360.6666666666667,31,0.03225806451612903
"26 Rioja, La",2019-04-01,,,9.0,2426.0,8314.0,2426.0,66.0,7.333333333333333,0.02720527617477329,269.55555555555554,30,0.03333333333333333
"26 Rioja, La",2019-05-01,,,9.0,2461.0,8399.0,2461.0,66.0,7.333333333333333,0.026818366517675742,273.44444444444446,31,0.03225806451612903
"26 Rioja, La",2019-06-01,,,9.0,2461.0,8399.0,2461.0,71.0,7.888888888888889,0.028850060950832996,273.44444444444446,30,0.03333333333333333
"26 Rioja, La",2019-07-01,,,9.0,2455.0,8399.0,2455.0,90.0,10.0,0.03665987780040733,272.77777777777777,31,0.03225806451612903
"26 Rioja, La",2019-08-01,,,9.0,2461.0,8399.0,2461.0,90.0,10.0,0.03657049979683056,273.44444444444446,31,0.03225806451612903
"26 Rioja, La",2019-09-01,,,8.0,2434.0,8299.0,2434.0,75.0,9.375,0.030813475760065736,304.25,30,0.03333333333333333
"26 Rioja, La",2019-10-01,,,8.0,2421.0,8249.0,2421.0,71.0,8.875,0.02932672449401074,302.625,31,0.03225806451612903
"26 Rioja, La",2019-11-01,,,7.0,2302.0,7796.0,2302.0,62.0,8.857142857142858,0.02693310165073849,328.85714285714283,30,0.03333333333333333
"26 Rioja, La",2019-12-01,,,4.0,1394.0,4726.0,1394.0,33.0,8.25,0.023672883787661407,348.5,31,0.03225806451612903
"26 Rioja, La",2020-01-01,,,5.0,1687.0,5702.0,32284.0,43.0,8.6,0.025489033787788974,337.4,31,0.6173203051800294
"26 Rioja, La",2020-02-01,,,6.0,2189.0,7496.0,38918.0,54.0,9.0,0.02466879853814527,364.8333333333333,29,0.6130653266331658
"26 Rioja, La",2020-03-01,,,4.0,1401.0,4926.0,23336.0,33.0,8.25,0.023554603854389723,350.25,31,0.5373120582072713
"26 Rioja, La",2020-04-01,,0.0,0.0,0.0,,,0.0,,,,30,
"26 Rioja, La",2020-06-01,,,5.0,1476.0,4805.0,27651.0,30.0,6.0,0.02032520325203252,295.2,30,0.6244579945799458
"26 Rioja, La",2020-07-01,,,8.0,2429.0,8249.0,47700.0,86.0,10.75,0.0354055166735282,303.625,31,0.6334745481347693
"26 Rioja, La",2020-08-01,,,8.0,2429.0,8249.0,49239.0,89.0,11.125,0.03664059283655825,303.625,31,0.6539130665745893
"26 Rioja, La",2020-09-01,,,7.0,2310.0,7796.0,41187.0,63.0,9.0,0.02727272727272727,330.0,30,0.5943290043290044
"26 Rioja, La",2020-10-01,,,7.0,2259.0,7655.0,40158.0,55.0,7.857142857142857,0.02434705621956618,322.7142857142857,31,0.5734481429122221
"26 Rioja, La",2020-11-01,,,,,7438.0,38464.0,,,,,30,
"26 Rioja, La",2020-12-01,,,4.0,1362.0,4590.0,25801.0,30.0,7.5,0.022026431718061675,340.5,31,0.6110795319975368
"26 Rioja, La",2021-03-01,,,3.0,1266.0,4374.0,25989.0,23.0,7.666666666666667,0.018167456556082148,422.0,31,0.6622076135147531
"26 Rioja, La",2021-05-01,,,7.0,2186.0,7309.0,41472.0,48.0,6.857142857142857,0.021957913998170174,312.2857142857143,31,0.6119883127231945
"26 Rioja, La",2021-06-01,,,8.0,2437.0,8249.0,47731.0,67.0,8.375,0.027492819039803038,304.625,30,0.652865545069074
"26 Rioja, La",2021-07-01,,,8.0,2437.0,8249.0,55518.0,95.0,11.875,0.038982355354944605,304.625,31,0.7348802732074073
"26 Rioja, La",2021-08-01,,,8.0,2437.0,8249.0,55138.0,91.0,11.375,0.037340993024210095,304.625,31,0.7298502918712855
"26 Rioja, La",2021-09-01,,,8.0,2437.0,8249.0,46210.0,80.0,10.0,0.03282724661469019,304.625,30,0.6320612775270141
"26 Rioja, La",2021-10-01,,,8.0,2437.0,8249.0,43806.0,70.0,8.75,0.028723840787853918,304.625,31,0.5798509537109349
"26 Rioja, La",2021-11-01,,,8.0,2437.0,8249.0,40317.0,67.0,8.375,0.027492819039803038,304.625,30,0.5514567090685268
"26 Rioja, La",2021-12-01,,,4.0,1467.0,4936.0,27846.0,34.0,8.5,0.023176550783912748,366.75,31,0.6123095190975658
"26 Rioja, La",2022-01-01,,,4.0,1487.0,5230.0,31089.0,38.0,9.5,0.025554808338937456,371.75,31,0.6744256676139445
"26 Rioja, La",2022-02-01,,,6.0,2113.0,7284.0,32990.0,60.0,10.0,0.02839564600094652,352.1666666666667,28,0.5576025961733486
"26 Rioja, La",2022-03-01,,,7.0,2318.0,7796.0,38995.0,62.0,8.857142857142858,0.026747195858498704,331.14285714285717,31,0.542667483091653
"26 Rioja, La",2022-04-01,,,8.0,2437.0,8249.0,43329.0,78.0,9.75,0.03200656544932294,304.625,30,0.5926549035699631
"26 Rioja, La",2022-05-01,,,8.0,2437.0,8249.0,40697.0,81.0,10.125,0.03323758719737382,304.625,31,0.5386977643056641
"26 Rioja, La",2022-06-01,,,8.0,2437.0,8249.0,42734.0,88.0,11.0,0.03610997127615921,304.625,30,0.5845164820134044
"26 Rioja, La",2022-07-01,,,8.0,2437.0,8249.0,47757.0,104.0,13.0,0.04267542059909725,304.625,31,0.6321495228136127
"26 Rioja, La",2022-08-01,,,8.0,2437.0,8249.0,50194.0,106.0,13.25,0.04349610176446451,304.625,31,0.6644075873297417
"26 Rioja, La",2022-09-01,,,8.0,2437.0,8249.0,43776.0,84.0,10.5,0.0344686089454247,304.625,30,0.5987689782519491
"26 Rioja, La",2022-10-01,,,8.0,2437.0,8249.0,40915.0,76.0,9.5,0.031185884283955682,304.625,31,0.5415833851774392
"26 Rioja, La",2022-11-01,,,7.0,2320.0,7959.0,37802.0,69.0,9.857142857142858,0.029741379310344828,331.42857142857144,30,0.543132183908046
"26 Rioja, La",2022-12-01,,,4.0,1183.0,3712.0,18224.0,31.0,7.75,0.026204564666103127,295.75,31,0.49693234804897335
"26 Rioja, La",2023-01-01,,,4.0,1355.0,,,38.0,9.5,0.028044280442804426,338.75,31,
"26 Rioja, La",2023-02-01,,,6.0,1853.0,6418.0,30485.0,60.0,10.0,0.032379924446842956,308.8333333333333,28,0.5875607123583378
"26 Rioja, La",2023-03-01,,,6.0,1906.0,6532.0,36916.0,60.0,10.0,0.03147953830010493,317.6666666666667,31,0.6247842128422977
"26 Rioja, La",2023-04-01,,,8.0,2240.0,,,75.0,9.375,0.033482142857142856,280.0,30,
"26 Rioja, La",2023-05-01,,,8.0,2240.0,7497.0,39658.0,76.0,9.5,0.033928571428571426,280.0,31,0.5711117511520737
"26 Rioja, La",2023-06-01,,,8.0,2240.0,7497.0,40806.0,83.0,10.375,0.03705357142857143,280.0,30,0.6072321428571429
"26 Rioja, La",2023-07-01,,,8.0,2240.0,7497.0,46537.0,111.0,13.875,0.049553571428571426,280.0,31,0.6701756912442396
"26 Rioja, La",2023-08-01,,,8.0,2240.0,7497.0,50033.0,120.0,15.0,0.05357142857142857,280.0,31,0.7205213133640553
"26 Rioja, La",2023-09-01,,,8.0,2240.0,7497.0,42550.0,91.0,11.375,0.040625,280.0,30,0.6331845238095238
"26 Rioja, La",2023-10-01,,,8.0,2240.0,7497.0,39985.0,84.0,10.5,0.0375,280.0,31,0.5758208525345622
"26 Rioja, La",2023-11-01,,,8.0,2200.0,7346.0,37193.0,80.0,10.0,0.03636363636363636,275.0,30,0.563530303030303
"26 Rioja, La",2023-12-01,,,4.0,1438.0,4821.0,26300.0,40.0,10.0,0.027816411682892908,359.5,31,0.5899771187581319
"26 Rioja, La",2024-02-01,,,6.0,1907.0,6501.0,29938.0,59.0,9.833333333333334,0.03093864708966964,317.8333333333333,29,0.5413449541616188
"26 Rioja, La",2024-05-01,,,8.0,2234.0,7478.0,40422.0,86.0,10.75,0.03849597135183527,279.25,31,0.5836774771132354
"26 Rioja, La",2024-06-01,,,8.0,2251.0,7497.0,41255.0,88.0,11.0,0.03909373611728121,281.375,30,0.6109136679994077
"26 Rioja, La",2024-07-01,,,8.0,2251.0,7497.0,46963.0,119.0,14.875,0.05286539315859618,281.375,31,0.6730055459222425
